title,artist_name,artist.hotttnesss,duration,familiarity,key,loudness,mode,tempo,time_signature
El troyano,Alfredo GutiA(c)rrez,0.27925576,153.88689,0.378130134,11,-5.394,1,187.874,3
Thriller,Fall Out Boy,0.566622888,203.54567,0.93796475,9,-1.217,1,178.518,4
The Plot To Bomb The Panhandle (Album Version),A Day To Remember,0.569239954,245.96853,0.830236217,3,-4.301,1,100.013,4
1000 Of Years Ago,Namatjira,0.385210178,291.63057,0.437344985,10,-8.933,0,128.991,1
Megaton B-Boy 2000 (LP Version),Handsome Boy Modeling School,0.410850787,297.66485,0.587029626,7,-6.454,1,215.349,3
Sent By Angels,Arc Angels,0.349366361,344.05832,0.588932086,7,-10.634,1,167.753,4
Wendy,Jesse Malin,0.458592025,261.17179,0.75504135,3,-6.281,1,178.531,7
Fried Neck Bones And Some Home Fries,Santana,0.627765135,433.37098,0.818494214,1,-14.057,1,84.87,4
Crosses of crossed colors 3,Henri Pousseur,0.257515404,446.24934,0.38090588,10,-20.226,1,92.341,3
Eyes Of A Stranger (Album Version),P.O.D.,0.533085375,255.73832,0.859873312,5,-6.137,0,143.881,4
Qing Yi Shi,Leon Lai,0.230130794,203.38893,0.501144996,0,-7.762,0,103.995,4
Getto Boys,Jack Orsen feat. Fumanschu_ Justus,0.234625314,210.54649,0.491991164,11,-3.275,0,100.078,4
Superscout,Sensations,0.243238448,165.19791,0.439100389,2,-8.645,1,183.513,4
Le Fiacre,Gisele MacKenzie,0.318020647,164.25751,0.38228069,7,-13.427,1,91.517,4
No Volveras A Mi,KALIMBA,0.435144672,208.09098,0.697887822,7,-5.637,1,133.994,4
Black Celebration,Monster Magnet,0.517170481,260.17914,0.687294463,0,-6.076,1,61.593,3
Sophie,Eleanor McEvoy,0.344592817,258.42893,0.552742314,10,-13.63,1,100.02,4
Another Land (World),Davol,0.344968846,270.00118,0.419083777,10,-17.793,0,151.997,7
Please Heart_ You're Killing Me,Eleanor McEvoy,0.344592817,280.0322,0.552742314,2,-7.625,1,150.061,3
Meeting Daisy,Alexandre Desplat,0.560380805,81.71057,0.609816403,2,-23.465,1,244.268,4
Song Of Australia - Canto 6 (2009 Digital Remaster),Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,0,494.15791,0.297376919,8,-16.708,1,134.828,3
Ke T' Oniro Egine Efialtis,Despina Vandi,0.41168896,244.08771,0.632559542,2,-5.539,0,120.212,4
Mr. Goose,The Charms,0.319927242,42.68363,0.622567955,7,-5.601,1,136.191,1
Would?,Alice In Chains,0.582921577,223.26812,0.79633706,10,-7.532,0,100.404,4
The White's Bedroom - Fire Escape,The Plasmatics,0.359324727,121.73016,0.557875168,2,-13.399,1,121.47,4
The Yellow Rose Of Texas,Roy Rogers,0.405080353,152.97261,0.510367933,2,-11.947,1,94.513,4
The Line,The Small Knives,0.323320731,208.16934,0.44208248,7,-5.896,1,167.935,4
Trapdoor,Chase & Status,0.396356237,398.54975,0.654594982,4,-6.492,0,87.527,4
Plastic People,Four Tet,0.474428173,393.84771,0.791761696,10,-9.857,1,124.043,4
Revolution,Superchumbo,0.364787348,443.37587,0.547228148,9,-4.28,0,85.321,3
So Nice - Original,Leroy Hutson,0.397179043,324.25751,0.530355668,11,-15.969,1,89.88,4
Mientras me quieras,Tranzas,0.369505751,213.7073,0.56573878,8,-7.754,1,112.051,4
Alpha River,Eclier,0.363466887,322.19383,0.436894718,3,-5.815,0,84.639,1
Salamanders In The Sun,Steve Vai,0.543954417,305.94567,0.645720023,9,-7.34,1,157.996,3
Sister Seagull (Live),Be Bop Deluxe,0.382843062,221.93587,0.537160563,4,-13.035,0,121.615,4
Act Won (Things Fall Apart),The Roots,0.600282491,54.12526,0.862795414,2,-16.453,1,85.875,1
Wie ein EisbA$?r sein,Geier Sturzflug,0.443116874,211.35628,0.535492537,9,-6.574,1,120.985,4
Goodbye Broadway_ Hello France,Billy Murray,0.322549966,176.5873,0.430615964,7,-17.59,1,115.771,1
Exit People,Fergie,0.560205546,440.18893,0.873627174,11,-10.441,0,126.966,4
Down In The Jungle,Monster Magnet,0.517170481,289.12281,0.687294463,0,-6.724,1,89.296,5
Te Quiero Mamma,Sergio Dalma,0.35697026,239.43791,0.540032834,7,-11.102,1,80.039,3
Skymning,Groupa Med Lena Willemark,0.295967984,227.89179,0.421056165,4,-12.147,0,168.989,4
Don't Take Your Love Away From Me (Album Version),Randy Travis,0.543225521,176.43057,0.78787777,10,-8.504,0,112.613,4
Love Happens Just Like That (LP Version),Bryan White,0.426892681,166.24281,0.598726841,1,-5.797,1,107.669,4
Losing True (Album Version),The Roches,0.372251208,295.13098,0.573612399,9,-12.512,1,147.087,4
Run,Lighthouse Family,0.402167048,241.24036,0.663229688,3,-8.077,0,153.474,4
the tales of King Solitude 1:3,Clockwise,0.284234467,404.68853,0.464715083,6,-8.45,0,88.132,4
Teenage Queen (Album Version),Aiden,0.500459151,206.8371,0.773491325,2,-5.653,0,163.604,4
The Same Old Innocence,Architecture In Helsinki,0.505181616,210.49424,0.807876868,11,-5.508,1,126.294,4
S*B*Y,An Cafe,0.3138666,233.03791,0.455371855,5,-4.329,1,131.059,4
It Doesn't Matter Where_ Just Drive,Snow Patrol,0.667294596,217.57342,0.818319359,0,-10.786,1,186.44,3
The Golden Rocket,Johnny Horton,0.438168226,123.402,0.610427725,11,-15.419,1,226.146,4
La Sitiera,Barbarito Diez,0.266343082,170.23955,0.409796621,2,-8.714,0,119.693,4
Speak Low,Charlie Byrd,0.310556083,348.21179,0.527339184,2,-17.722,1,94.223,4
Scelxenak,Orthrelm,0.296553691,70.03383,0.520420053,9,-4.665,1,164.216,4
Gross Throw-up Burp (Sonnerie_ Ringtone),Blingtones,0,14.86322,0.021492905,0,-6.53,1,73.531,4
You Don't See Into The Blues Like Me,Lonnie Johnson,0.404827117,164.12689,0.558904392,0,-17.876,1,96.859,1
When A Man's In Love,The Chieftains,0.378969801,217.25995,0.662670207,8,-19.769,1,116.044,1
Dirty Old Man,Len Barry,0.34620216,293.95546,0.514111692,1,-11.708,1,112.281,4
Sanity Fades,Steel Rain,0,235.20608,0.018917567,3,-8.045,0,138.311,4
Serenata,Orquesta Romantica de La Habana,0.513065655,200.75057,0.745625188,10,-15.137,1,137.835,1
Master_ Faster_ Sweet Desaster,Nightfall,0.353364767,207.77751,0.543061143,7,-5.922,1,101.994,4
My Man's Gone Now,Rhian Lois,0,219.95057,0.259632927,9,-17.493,0,88.04,3
Price I Pay,Jane's Addiction,0.535163042,327.1571,0.711893841,1,-5.234,1,138.657,4
"Silent Night (Featuring Geoffrey Jones_ Terrence ""T-Bone"" Frierson_ Billy Steele)",Sounds Of Blackness,0.370566684,235.65016,0.538104749,1,-6.171,0,152.017,4
Earth Child (World),Sharon Burch,0.301947213,225.72363,0.438784795,2,-12.62,1,128.578,4
Sweet Child O' Mine,Guns N' Roses,0.71366982,445.17832,0.844085061,6,-3.891,1,134.188,7
Never Again (Album Version),Killswitch Engage,0.596350338,189.20444,0.887867129,5,-3.11,1,149.998,3
Girls,Ayo,0.390641236,463.59465,0.522590185,8,-9.932,1,208.832,3
Thanks God I'm A Country Boy,Mr. Blue,0.222516975,132.70159,0.501619898,7,-4.123,1,133.898,3
Playboy Theme,Bob Wills,0.379960767,90.69669,0.498834975,7,-9.282,1,130.752,3
Fritzy & Helen Hanft (Album),Mark Lowry,0.319626776,128.91383,0.493926145,11,-16.174,1,138.489,1
Around The World,Parallel Sound,0,556.69506,0.389179333,10,-10.252,1,130.011,4
La Saint-Jean d'A(c)tA(c),Jean Segurel,0.15726743,131.36934,0.330992398,7,-9.815,1,105.395,3
Java Sparrow,Terry Callier,0.416173065,315.08853,0.706827671,7,-12.93,1,118.606,4
Love Oh Love (Live in Chicago),Leroy Huston,0.495306693,291.57832,0.786921231,0,-10.073,1,113.837,4
Four Days Late (Studio Track w/o Background Vocals),Karen Peck And New River,0.373832894,262.84363,0.325700771,7,-12.266,1,153.909,3
Pleasure Zone Mix,Joy Kitikonti,0.367744742,413.04771,0.559827532,7,-7.55,1,130.103,4
The World In My Hands (We Are One),SNAP!,0.463900095,315.03628,0.71881021,9,-10.1,1,118.175,4
MONDAY_ MONDAY,Bobby Broom,0.3078629,481.48853,0.53206957,0,-15.466,1,137.51,4
I Just Love Old People (Rocky Mountain Homecoming Version),Jake Hess,0.327543813,154.61832,0.374553436,0,-24.385,1,138.257,4
We're Out Of Gas,Alan Silvestri,0.450779891,77.60934,0.629301806,5,-17.944,0,82.556,4
Superstar,For Squirrels,0.349457929,200.07138,0.472770274,9,-4.737,1,162.909,4
Blues As Blues Can Get,Chris Farlowe,0.338575027,395.93751,0.543393231,4,-13.585,0,106.328,3
Gyere velem,Taboo,0.339627561,213.002,0.508036616,2,-6.669,0,140.001,4
Be Stiff (Live),Devo,0.532445871,175.25506,0.707839968,4,-11.951,1,152.942,4
Komm Computer,Frl.Menke,0.310065425,229.51138,0.505009563,0,-10.685,1,156.414,4
Empty Bottles,The Hollywood Brats,0.368455091,41.16853,0.453120084,4,-20.678,1,89.483,3
I Wonder Where You Are Tonight,Carl Smith,0.351717751,141.06077,0.551502069,4,-13.425,0,181.018,4
God Keeps A Candle,The Nelons,0.350213825,236.5122,0.381481861,3,-6.564,1,141.982,4
The Gold It's In The ... (1996 Digital Remaster),Pink Floyd,0.638906377,188.1073,0.818042044,9,-9.992,1,117.634,4
Bootleg Rum Dum Blues,Blind Blake,0.351345077,220.26404,0.521672995,0,-19.819,1,88.874,1
Tu Ex Amor,El Tiempo,0,179.51302,0.583828078,4,-7.413,1,97.08,4
She Spoke 2 Me ( Extended Remix LP Version),Prince,0.594627867,500.29669,0.831928949,0,-5.021,1,120.284,4
Husbands And Wives,Roger Miller,0.417870578,146.23302,0.65129754,0,-13.261,1,112.884,3
Splendido Sundance,Al Di Meola,0.461517205,291.02975,0.643016666,0,-13.739,1,209.581,4
Too Tight Blues No. 2,Blind Blake,0.351345077,218.43546,0.521672995,2,-19.809,1,104.001,1
Madeleine,Marcel Mouloudji,0.270099983,129.77587,0.325219143,1,-15.788,0,108.333,4
You Saved My Life,Kieran,0.327421705,243.25179,0.577532747,5,-6.585,0,155.757,3
Dekh Le,Sunidhi Chauhan / Anu Malik / Jatin Sharma,0.405767033,319.32036,0.508495913,9,-9.63,1,127.98,4
New Born Soul,The Blind Boys Of Alabama,0.424271114,176.40444,0.626208343,9,-10.844,1,86.366,4
El Oro De La Gallina De Los Huevos,Seguridad Social,0.390361005,254.53669,0.5623863,9,-6.668,1,169.663,4
Prends-Moi La Main,Princess Lover,0.399492788,262.45179,0.569131586,9,-8.436,1,166.029,4
If You Leave Me Now,Brazilian Tropical Orchestra,0.339408486,174.70649,0.378013152,0,-15.479,1,99.397,4
War?,System of a Down,0.609262136,160.49587,0.909957523,0,-4.173,1,196.201,4
So Many Roads,Joe Bonamassa,0.511054354,372.76689,0.675919557,5,-8.265,0,66.366,3
Oceans,Vex'd,0.375367267,295.49669,0.58543401,2,-11.596,1,117.007,4
Don't Look Back (Radio Edit),Antigone Rising,0.343963911,213.55057,0.583107636,8,-5.098,1,123.944,4
Am I Losing You,The Cate Brothers,0.190346162,330.63138,0.29143326,0,-8.875,1,167.871,4
She's My Woman,Crusaders,0.367496996,117.68118,0.597287178,7,-9.31,1,98.293,1
Where Are You,Abbott & Chambers,0.218936415,492.45995,0.421234589,11,-6.158,0,135.993,4
Con el chacacha del tren (CancAon por Rumba),Triana Pura,0.25474644,202.94485,0.322476082,9,-7.014,1,150.418,3
Maria Betania,Quinteto Violado,0.320520135,391.00036,0.442818538,7,-22.152,1,139.806,5
"Inrtoduction ""Hing Hye Srder",Karnig Sarkissian,0.303861893,476.47302,0.473145942,9,-14.369,0,67.886,4
Master Mantrol (Dub / Instrumental Reggae Music),Mikey Dread,0.360445766,261.79873,0.58568315,0,-18.679,1,141.148,4
Old Woman From Wexford,Tommy Makem;The Clancy Brothers,0.365747307,117.02812,0.504218756,11,-14.43,1,120.988,1
Love_ Respect & Loyalty (feat. Sophie & Cait La Lee),Proficy,0.227625276,230.24281,0.347235525,1,-5.555,1,111.116,7
Moonlight Serenade,Klaus Badelt,0.469340374,128.62649,0.688003349,9,-10.297,0,138.54,3
Chi Chi Man,T.O.K.,0.434346306,208.50893,0.692655873,0,-8.28,1,100.002,4
At the Fountain (Reprise) (Brian d'Arcy James & Ensemble),Marvin Hamlisch;John Lithgow;Jeffrey Huard,0.344972456,99.70893,0.492199331,9,-11.404,1,118.566,3
Kinky Woman,Jimmie Vaughan,0.457072953,207.09832,0.631662672,5,-9.483,1,110.509,4
Passion_ Love & Pain (Feat. 25 Kids),Serpentine,0.298448311,244.92363,0.577773337,11,-6.165,1,88.566,3
In My Arms (Live Auditorio Nacional 08),Aleks Syntek,0.399431544,223.97342,0.659251521,3,-5.064,0,127.969,4
Say Something,Tony Tuff,0.331744767,229.58975,0.496196128,4,-9.655,0,149.844,4
N.Y. Electric / Hunter Interlude,Aesop Rock,0.477310881,310.80444,0.834538586,6,-10.311,1,87.618,4
Expolodera (som dynamit),Caramell,0.39569983,218.40934,0.517713211,0,-5.426,0,137.954,4
Sweet To Mama,Frank Stokes,0.351023682,176.32608,0.428252654,5,-16.748,0,149.056,1
Common sense,Winston McAnuff_ The Bazbaz Orchestra,0.27826354,225.04444,0.413026885,1,-7.983,1,135.706,4
Perro Faldero,Los Traileros Del Norte,0.301094091,163.23873,0.484898305,5,-8.662,1,189.682,4
Throwdown At The Hoedown (LP Version),Bela Fleck And The Flecktones,0.272364626,309.9424,0.566532654,5,-15.001,1,75.699,3
Wisdom,Cedric Myton,0.176392342,520.04526,0.361051023,1,-7.269,1,132.084,1
I Can't Wait Until Tomorrow (Live),Gary Moore,0.467110649,724.92363,0.761362238,6,-13.026,0,112.47,4
Raccolto,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,0.416786559,343.50975,0.434664249,7,-22.999,0,37.797,4
I Was a Human Bomb for the FBI,Zombina & The Skeletones,0.409484253,210.93832,0.603602148,7,-7.336,1,190.035,4
Im Club,Massive TAPne,0.371878155,220.78649,0.583841122,1,-5.839,1,97.054,4
Baiao Malandro,Egberto Gismonti,0.397620535,236.7473,0.558758556,1,-9.2,1,154.084,1
Wild Ride (From the album Steel And Fire),Mick Clarke,0.299994748,165.72036,0.457871326,2,-8.291,1,84.736,1
Les Fleurs,Minnie Riperton,0.38355747,197.69424,0.652860466,3,-10.321,0,151.752,4
Sea_ Subsurface,Aisha Duo,0.417967347,350.64118,0.638073376,7,-21.339,0,132.888,3
People = Sh*t (live) (Album Version),Slipknot,0.598555412,234.05669,0.928936926,7,-3.398,1,100.482,4
Como Olvidar (Merengue VersiA3n),Olga TaA+-A3n,0.43929204,279.53587,0.576164587,8,-5.852,1,129.962,4
New Morning (Live),Nick Cave & The Bad Seeds,0.479407676,202.05669,0.681581305,7,-10.319,1,70.759,3
It's Alright Bruv,Cockney Rejects,0.428650989,241.50159,0.608824806,2,-2.818,1,163.393,4
Svedomi,Krystof,0.372119119,222.32771,0.508636229,9,-6.611,1,88.024,4
De Lai Bu Yi,Justin,0.335368578,219.97669,0.782555689,0,-11.132,1,99.914,4
Birak Yakami,Ebru Yasar,0.300531058,214.96118,0.432877921,6,-9.183,0,130.023,4
Hasta Los Huesos,Andy & Lucas,0.400387757,208.92689,0.53813774,9,-7.042,1,93.355,5
Cumberland Gap,Danny Barnes,0.435252324,160.46975,0.474983458,0,-13.579,0,189.782,4
Mood Indigo,The Knightsbridge Strings,0,185.93914,0.121187298,2,-16.271,0,74.153,4
Hesitation Blues,Hot Tuna,0.405178359,304.45669,0.567278871,9,-13.562,0,134.616,1
We Are The Reason - Medium key performance track w/o background vocals,Ultimate Tracks,0.557408355,279.40526,0.104186987,9,-11.95,0,129.99,4
Monday Morning Blues,Mississippi John Hurt,0.401098465,238.94159,0.625067009,9,-23.977,1,174.23,1
Class Act,James Hunter,0.431526919,180.89751,0.625443262,9,-7.279,0,101.664,4
Side By Side,Xmilk,0.32138373,141.16526,0.4621406,9,-4.644,1,197.471,1
Meteorito,Chacho,0.166172903,460.69506,0.460961293,7,-9.66,1,102.572,4
The Ballad Of St. Anne's Reel,Ronnie Drew,0.385866624,194.97751,0.522714075,7,-10.098,1,117.939,4
Somebody Stop Me,Emilio,0.360829937,191.55546,0.576044173,4,-9.618,1,94.895,4
Mother's Luv,Usher Featuring The Nu Beginning,0.851233891,313.7824,0.856448924,7,-10.627,1,152.879,4
John the Revelator,Blind Willie Johnson,0.401144742,198.00771,0.607326982,5,-15.855,1,125.692,1
I'll Never Be Able (To Tell It All) (High Key-Studio Track w/o Background Vocals),Karen Peck And New River,0.373832894,177.76281,0.325700771,8,-8.335,1,148.03,4
The Kangaroo Theory,Edelweiss,0.372051132,201.42975,0.490804755,0,-12.396,0,173.903,4
MA(c)lodie d'Amour,Edmundo Ros & His Orchestra,0.323634923,183.14404,0.448026305,3,-16.262,1,161.996,4
More,The Crystal Method,0.555741673,357.642,0.740796632,11,-10.851,1,114.313,4
Venite Pa' Maracaibo,Guaco,0.399090239,265.29914,0.565624722,0,-10.312,1,169.131,1
Bath Of Least Resistance,NOFX,0.554291489,108.12036,0.666652799,0,-4.926,1,198.201,4
"Nocturne For Piano No. 8 In D Flat Major_ Op. 84 No. 8 (also in Huit piA""ces brA""ves_ Op. 84/8)",David Jalbert,0.313119744,153.33832,0.505237311,8,-30.925,1,44.407,4
Reunited,Louisa Mark feat. Kevin Henry,0.273269209,267.10159,0.330647052,5,-16.359,0,151.728,7
I Swear the Visine is for my Allergies,Salt The Wound,0.445222198,218.80118,0.642030477,10,-8.452,0,179.629,4
Shifter,Timo Maas featuring MC Chikaboo,0.396619566,333.87057,0.691973119,11,-7.135,1,130.026,4
Monologue With the Sky,Havok,0.416871766,238.07955,0.625634382,5,-20.519,1,98.9,1
Corre_ Corre (Keep On Running),Los Salvajes,0.297435416,229.14567,0.447099383,2,-5.701,1,137.049,1
After I Made Love To You,BMX Bandits,0.348553028,208.40444,0.581028983,1,-10.223,1,127.434,4
It's The Three Of Us Left,Rustless,0,119.53587,0.452922595,6,-11.991,0,122.089,4
Freed From Desire (Alternate Mix),Flame,0.458646372,259.18649,0.666564007,0,-9.073,1,127.974,4
1900's Madness #1,Ennio Morricone,0.526846925,134.37342,0.736440741,5,-13.491,1,140.148,4
Intro. (The Plan Album Version),Raze,0.407373149,25.88689,0.550303379,2,-20.74,1,92.403,7
Love Like This,Natasha Bedingfield,0.769674279,341.41995,0.900967634,7,-8.652,1,162.329,4
Lion Paw,Fyah Blaze,0.215272259,217.25995,0.404105087,9,-5.095,0,208.299,3
Erick Sermon,Erick Sermon,0.368336782,198.63465,0.577973753,0,-9.384,1,97.812,4
Canta Una CanciA3n De Amor,Alejandro Lerner,0.361587942,232.48934,0.556750823,7,-17.181,1,129.233,4
Half Way Out The Door (Live),Elvin Bishop,0.40788797,316.3424,0.558475816,4,-4.775,0,105.486,1
Soundtracks and Come Backs (radio mix),Goldfish,0.442285782,208.79628,0.589174876,7,-9.28,1,125.04,4
Tell Me,Toni Braxton,0.555968804,249.18159,0.737972528,1,-6.297,1,84.797,4
Den S'Adiko,Natassa Theodoridou,0.303189557,212.06159,0.344165049,3,-10.263,0,116.228,4
Where You From,DJ Godfather,0.326208255,33.14893,0.49125621,1,-8.521,1,174.211,4
Honey Fingers,Richard Galliano,0.423356106,196.25751,0.571422802,0,-15.062,1,106.153,3
Gloria,Julissa,0.328046266,262.73914,0.606157335,9,-8.133,1,100.005,4
Love You Again,Marc Dorsey,0.323462287,301.50485,0.499680423,7,-7.006,1,137.953,4
Die Zeit,Oesch's die Dritten,0.138461596,168.28036,0.257251522,8,-8.079,1,96.447,3
Point And Shoot (Demo),Pepper,0.471493227,264.59383,0.765141418,9,-7.762,1,165.171,4
The Michael Vick Song,Tim Wilson,0.349912612,166.84363,0.459797129,5,-4.97,0,122.061,4
Believe (Album Version),Josh Groban,0.755149913,258.40281,0.441799756,4,-8.647,1,83.195,4
Subida y entrada al cante,Varios,0.333929873,321.67138,0.595651321,9,-10.458,1,129.756,3
Goor,Plaza,0.277640589,188.39465,0.513317654,1,-11.398,0,125.181,4
Angel [2004],Neema,0.355790397,209.44934,0.523161294,10,-7.86,0,162.575,4
O Come_ O Come Emmanuel,Margaret Becker,0.404157671,292.10077,0.541917737,6,-14.979,0,148.8,4
Burn 'Em Down (LP Version),Sick Of It All,0.42080185,175.41179,0.690626256,9,-7.497,1,96.703,4
Cuatro Veinte,Gonzalo Rubalcaba,0.345174319,586.29179,0.534392294,3,-21.052,1,62.008,1
Tout bizwen (feat. Milca_ Synn'Tya_ Shaolin),Leila Chicot,0.382246363,236.19873,0.516618213,2,-6.396,0,90,4
Funny How Time Slips Away,Roy Drusky,0.3065186,192.10404,0.378347969,11,-20.106,0,104.416,3
Music By Numbers (2001 Digital Remaster),Penguin CafA(c) Orchestra,0.406508249,281.28608,0.635087811,7,-15.776,1,116.933,4
Dont Push Me Away,Jim Jones / Chink Santana,0.528614974,289.74975,0.802925396,10,-6.937,0,122.038,1
Run And Tell,The Perrys,0.380679874,213.60281,0.501337162,7,-8.392,0,96.024,4
Cuttin' the Tree,John Wesley,0.452789477,246.69995,0.560557984,0,-9.113,1,169.193,4
Klaio Gia Sena (Niagaras),Giorgos Marinis,0,286.37995,0.3379485,9,-5.955,1,100.079,4
Sauer,Klimperei,0.310087326,99.29098,0.3949625,3,-6.748,1,88.138,4
L.S.M.,Year of Desolation,0.287602557,259.02975,0.550458405,11,-5.284,0,98.638,5
Cycle Time,Liars,0.420412618,136.17587,0.786359137,4,-5.492,0,130.48,4
Llorando Por Amor,Flor Silvestre,0.313569343,161.93261,0.42054585,2,-7.8,1,98.713,4
Heart's Grown Cold (LP Version),Blackfoot,0.437987748,204.09424,0.604296587,4,-11.774,1,146.186,4
To Sir With Love,Lady Saw,0.440326073,180.81914,0.680620248,4,-13.606,1,164.069,4
New Milk Cow Blues,Moon Mullican,0.281887097,175.0722,0.386716175,2,-19.273,1,80.583,3
Deep Blue,Dave Eggar,0.267757495,225.25342,0.450361261,2,-27.019,1,149.895,4
Genius Of Love 2002 (featuring Tom Tom Club & Biz Markie),X-ecutioners featuring Tom Tom Club & Biz Markie,0.416935872,236.43383,0.619260605,0,-5.438,0,102.643,4
High On the Mountain,The Del McCoury Band,0.362218957,183.17016,0.608703568,0,-14.668,1,180.521,4
Is It Love,3 of Hearts,0.238795251,224.07791,0.421892529,0,-8.811,0,101.684,4
Falling Apart,Dario Marianelli,0.412115554,70.05995,0.613464932,9,-24.651,1,60.404,1
Signs Can Hear All,Ciaran Byrne,0.374375168,150.282,0.44974084,0,-14.305,1,73.314,7
I Will Turn Your Money Green (Take 1),Furry Lewis,0.368054039,193.20118,0.572500601,6,-19.233,1,102.248,4
Beauty Supply And Demand,Busdriver,0.349476327,125.77914,0.618002715,1,-7.117,1,242.7,4
Transmission (Album Version),Static-X,0.560819769,98.89914,0.768004235,0,-3.805,0,85.466,5
Superstar (feat. J-Noxx),Hollowtip,0.131537346,265.82159,0.405861038,1,-7.284,1,174.984,4
Baila CariA+-o,Pete Bamboo,0.296076184,290.37669,0.425735083,9,-4.502,0,156.078,4
Strip The Soul (album version),Porcupine Tree,0.507965802,441.88689,0.830252262,7,-5.94,1,154.24,3
Sangria (Nomadbrothers Remix feat. Rio),Tania Maria,0.397594324,233.7171,0.606885311,0,-10.503,0,124.021,4
Come Dance With Me,The Token,0.407539019,128.1824,0.604282094,10,-6.515,1,124.283,4
Te Quiero Mas,The Party Group,0,255.4771,0.188667695,0,-17.608,1,86.666,5
